,,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
NOR,A02,0.000708151,0.001782042,0.004027921,1.67569E-05,0.000544741,0.002687724,0.000784942,0.000279121,1.86521E-06,1.48861E-05,0.040780078,0.005680793,0.000403923,0.001351361,0.00183233,0.003846883,0.002365745,0.000141839,3.28254E-06,6.78604E-06,1.18252E-08,6.93669E-08,0.001185287,0.024840129,0.007894819,0.004858354,0.018874725,3.41001E-05,0.000609358,2.00318E-07,1.85823E-08,0.042058579,299.2512762,0.003103256,4.46812E-05,1.40002E-05,0.009512573,2.29559E-07,1.78747E-06,0.154621876,0.001231269,0.021687298,0.398719059,0.107378336
NOR,A03,0.415388186,0.580013234,3.203449088,0.127780769,1.023423862,0.654855059,0.410734177,5.458245,0.012563389,10.41109462,88.91187908,23.84931294,59.55012571,0.641693985,80.67543159,118.0974639,37.76806315,2.522582195,0.010433548,0.01253377,0.297481611,0.005487303,0.738670416,59.49744248,5.920877031,1.122585578,8.005922846,0.016171367,6.175240409,0.78699387,0.000702295,8.06929811,1212.576183,55.54427458,17.63147092,1.119478982,642.1757896,0.033114774,0.081965109,60.96311698,6.946069834,10.12128901,3.851857404,1301.254236
NOR,B,0.432695248,0.389616283,5.535757941,0.035910657,11.31201401,3.701983554,1.414862591,3.236177199,0.004992968,0.051770941,426.3586419,20.87540677,0.850942417,0.063202747,1.438758635,16.341635,202.0466473,7.017038857,0.185605714,0.445191573,0.014040283,0.397746636,0.635420219,0.607963063,0.269970185,4.330106405,86.78844138,0.086478763,0.118341401,0.165722111,0.024749547,123.0582923,18472.52674,0.403098688,0.070122825,0.111851009,0.426950167,0.005766454,0.032193401,14.53479875,0.12330873,2.60223359,13.69888083,0.001018039
NOR,C10-C12,89.4938142,6.471569979,14.74938509,3.344543138,227.5258395,146.0941316,28.06597128,541.1482037,2.917078823,17.67328156,236.3333655,97.38286682,81.2148217,8.732052538,53.20272323,293.4072326,187.3533253,3.811085009,2.357903087,0.100059634,12.52951604,0.571991933,0.714647309,42.78583702,604.9024434,121.3428156,112.5200138,0.844921255,20.76795057,21.32547217,0.175130614,101.496227,14023.51445,214.0600441,40.38849542,5.91316133,195.7958643,0.946909532,0.402498874,503.6861751,26.2938382,28.71451583,322.7823231,1143.501653
NOR,C13-C15,1.667575434,0.569772808,0.383041433,0.740802018,0.415047494,1.709920698,1.351701314,1.619903707,0.071307926,0.214862423,4.572676411,2.451526253,0.191315726,0.803050698,2.263356136,0.7408954,3.198431826,0.101686542,0.12243705,0.051048406,0.023673099,0.054441285,0.031618729,0.866066024,4.420936609,0.873281546,9.01187567,0.025446473,0.067532988,0.063441555,0.015850858,1.558415825,-512.9710475,3.314522302,0.156087198,0.092380445,27.91899295,0.514420138,0.036162025,67.1822509,0.884790423,0.088837654,11.21630172,26.25438147
NOR,C16,0.046022741,0.054178326,0.05157231,0.001291976,0.695671402,0.237228838,0.056590242,0.133070979,0.000679371,0.012005562,1.034173731,1.676515514,0.043909014,0.026297412,0.096718521,0.90955478,0.347626114,0.004224776,0.003466896,0.010093173,0.000970985,0.019293097,0.011278201,0.050934517,0.087971035,0.072895626,0.023619585,0.009883141,0.002385941,0.024370994,0.001883538,0.088253896,-284.5586125,0.105993033,0.005316645,0.007019664,0.010608126,0.000994623,0.002010636,1.311654309,0.027101309,0.24228168,0.593476991,0.134115635
NOR,C17,0.401615721,0.004011947,0.029250052,0.093555206,0.385148884,0.012828805,0.032047613,2.081574501,0.000177743,0.000593165,0.132378516,0.243705185,0.004821362,0.012016477,0.192151985,0.145291425,0.136360992,0.210344517,0.000440398,0.001217545,0.000718302,0.250028039,0.002837864,0.015812345,0.015264057,0.042811459,0.128932994,0.013244826,0.000906308,0.036030923,8.01923E-05,0.020375168,-235.3806802,0.032177846,0.001052638,0.10306425,0.00104917,0.434585543,0.003313362,15.03456891,0.099816264,0.331094367,0.058293532,0.065421143
NOR,C18,0.021284545,0.008616815,0.020177389,0.002374054,0.173944883,0.054456333,0.018553912,0.128046691,0.00037438,0.002104311,0.059185841,0.338681757,0.013172392,0.002128491,0.028551693,0.202621933,0.130118274,0.003854798,0.004424807,0.003495169,0.002075568,0.007001655,0.00329157,0.014543975,0.029571141,0.038414516,0.008808335,0.006008512,0.000697197,0.005398216,0.000317791,0.02119761,-43.74210932,0.054910319,0.002276963,0.004930807,0.002033722,0.007143805,0.000179006,0.555829935,0.021070076,0.054675348,0.162344983,-7.47262E-06
NOR,C19,0.013056584,0.659634332,47.22516739,9.50476E-05,0.006234565,4.677860245,0.517720257,12.15027099,0.000250139,0.001155958,40.4276814,294.46434,1.904146643,2.147064917,5.86327577,4.718167179,93.77704549,13.9673057,4.83227E-06,0.005709622,0.000720865,0.214838828,0.302667424,0.966795005,44.00122568,1.415930538,0.945252344,1.45277E-06,0.570335286,0.000349345,0.120031275,43.29254396,4096.181543,0.002080031,0.001214415,0.016570592,0.012384724,3.06796E-05,0.007566319,35.52523738,0.001696717,43.36524115,207.8390628,193.2288644
NOR,C20,0.813207081,0.523674696,0.500210394,0.134726365,4.940024567,0.726351556,7.315810931,3.624804433,0.08013537,0.226983889,19.84646281,7.857846113,1.406391171,0.119096561,5.256390212,3.961506531,8.333948433,5.36705879,0.027099424,0.4144709,0.188452599,1.049324894,6.249813273,0.456117818,2.360840412,5.753483066,0.8927293,0.051000932,0.065358982,3.144277037,0.00392,4.972191271,608.754277,4.680691157,0.07917402,0.138757219,5.711690592,0.082201763,0.685397579,54.28941992,1.567552449,0.498250387,14.80765904,24.8395369
NOR,C21,2.77856009,16.33608902,28.50492228,0.012421782,8.163604744,3.069470372,1.238801484,182.6214131,0.06222473,12.17123386,88.32873315,25.74386176,14.9834753,2.111847069,7.651959903,21.31946315,24.08659487,5.050901121,0.187416371,0.578138281,0.255018155,0.217385933,14.84218951,26.45269118,1.621984179,8.014152217,1.361111736,0.031890103,0.019159532,1.356253076,0.010836275,23.51831232,28.87826012,7.20124044,0.297420408,0.438217281,0.085136855,1.027922839,0.293852773,25.167215,0.429308485,0.049646373,38.69815211,231.6642901
NOR,C22,1.302305126,0.199868812,0.134333228,0.014228439,2.216514639,1.711115023,0.267292446,1.824689454,0.022211564,0.036146039,2.07934035,2.579945453,0.211889343,0.33994887,2.810195077,0.722682746,3.947960177,0.253132018,0.048861893,0.064629533,0.179708117,0.236419592,0.214091014,0.326691262,0.574529755,1.465991429,0.854073033,0.035391243,0.32891288,0.530898403,0.019649283,2.766040177,-3.680164613,2.595853775,0.012757883,0.278626441,0.248021172,0.055380563,0.022284452,15.77277217,0.568559491,0.091634969,4.437093548,21.72352913
NOR,C23,0.195303394,0.255782433,0.237927629,0.005309961,1.988230503,0.559407468,0.271594654,4.849050747,0.003579093,0.144981582,2.070402021,7.115113459,0.214458114,0.314177704,1.129385591,2.042275455,1.613537511,0.035984003,0.055955109,0.02693544,0.252311558,0.123487767,0.107421837,0.160550622,0.374247322,2.943791542,0.596519329,0.035081702,0.030697709,0.046754555,0.006647356,0.553142487,549.9164201,0.743719641,0.015880099,0.403267003,0.06293053,0.003428714,0.013996444,6.844639832,0.382001826,0.658315401,1.779760944,1.654759593
NOR,C24,0.010984814,0.023911356,0.08619487,0.003758466,0.247502852,0.082799619,0.194379063,0.031752015,0.009338147,0.008410795,8.650545277,2.993565423,0.044772544,0.018098827,0.247511103,4.920800517,10.30418477,0.079916153,0.003669849,0.010650532,0.002339954,0.015942465,1.069700859,2.104809343,0.194187545,0.184936162,0.869827284,0.155835747,0.105092396,0.065225751,0.016663123,1.913282422,-558.2573407,0.274885332,0.002708491,0.003131974,0.083137889,0.000816075,0.010557666,4.308715716,0.024019146,0.049507456,0.371871517,-0.000414572
NOR,C25,13.28927007,1.302122363,1.431654981,0.156019479,9.300706879,11.36488752,3.907866006,25.683629,0.339381428,0.329062379,23.16659622,18.30668289,4.831581533,0.779188307,3.886933406,13.8660155,27.70243265,0.282553649,3.805943123,0.21239321,0.25953862,0.747774229,0.90868913,2.27800791,2.223189824,14.42068179,3.853939219,4.156181209,0.833113595,0.226612373,0.018067545,11.40929519,-528.8994967,59.69506783,0.181985717,0.74241069,1.97538852,0.026306355,0.039045584,70.89615445,11.77457751,1.941015355,103.9780878,73.91782697
NOR,C26,13.71012237,7.6371929,10.77020598,1.125949519,57.44663112,20.22443836,13.71584316,211.9663683,0.32051141,3.963856947,38.99278402,27.69247295,15.58852961,3.854421478,8.249869037,28.12302669,50.38197777,0.951970571,3.444664011,3.471806278,5.388237646,7.165090926,3.540794933,11.80316757,43.5921352,35.34170174,1.977638963,0.350992997,0.197060111,1.226744597,0.052479209,20.29191574,-139.723352,11.12892738,2.910488849,4.619155503,3.903176048,0.136631651,0.113235033,216.568062,28.04657667,2.442181515,132.6020645,329.0238785
NOR,C27,2.437470158,2.816017299,2.580266998,0.077973941,7.63007837,2.094689645,1.588534829,151.5216546,0.032188875,3.577738431,28.16593099,10.56151324,2.965565223,1.710386528,13.16142504,4.377220295,17.26629003,0.23135285,0.582813931,0.188111326,8.41277272,2.520707836,0.688203602,1.807279557,8.456278803,74.46538156,2.209803761,0.063493248,0.694978149,0.365108624,0.099428199,4.020348932,205.6210269,12.43930633,0.192470602,12.18423843,1.591546986,0.074886897,0.382717172,85.74482676,9.913310948,0.382049511,24.54157971,68.62255219
NOR,C28,35.80716661,12.6098794,8.280982414,0.945633979,115.406871,29.72433247,7.061679469,519.9331282,1.000281231,9.068569735,103.0353544,116.1151498,18.58611219,3.881735919,24.14792404,29.49203682,163.0900594,4.459770896,5.469349312,1.44849503,11.81005292,24.73282845,6.988333683,28.83191314,43.34007994,984.4865681,2.301797917,0.950464276,2.517419511,4.299576486,0.334630271,106.0878803,2469.185808,78.20266036,1.333877659,44.08713161,11.60313529,0.709172554,0.590413989,209.2376945,58.7548745,9.662348121,161.4553195,554.7016568
NOR,C29,1.668112574,1.546637022,0.686823302,0.111427094,1.049578066,1.595905149,0.9059049,6.423367426,0.275836494,0.60937402,33.66501391,22.46992033,1.852200321,13.70297895,13.96232348,2.699617943,7.651967079,0.137482491,0.535633142,0.213781704,0.127957007,0.561840114,0.621685953,0.372302936,0.464677311,13.37491175,1.890613439,0.044573574,0.392029541,0.135680704,0.016700649,26.17427586,228.3152829,9.889233105,0.194568278,1.029980682,7.36544407,0.089330848,0.208126289,83.94549179,3.148833189,0.092344324,5.869863247,68.83649736
NOR,C30,23.76377489,1.47263278,1.598019153,0.873445651,16.18791332,66.64127987,5.306623826,36.50894716,0.029113444,0.765243396,23.33248236,227.3181181,1.248413087,0.462077418,9.89700013,61.22785842,165.0641905,0.698491846,13.66205758,0.121720871,1.364649632,4.632381947,6.300381641,2.664523303,4.280397948,282.6848725,2.500218723,0.571358502,7.921295082,0.295444259,0.030100973,90.44742202,7174.132586,7.035808555,0.164975144,2.444033933,14.28230741,0.04106875,0.067530493,52.03972387,2.958732999,2.708661488,22.34660004,394.9139864
NOR,C31_C32,8.806437141,6.879908607,1.694871282,0.068452536,2.15944277,13.55712202,7.720545,28.3408455,0.026284198,0.892929632,121.2389559,26.52282861,6.161911184,0.300347572,8.282100723,34.96771559,36.35683809,0.30259425,0.106529048,0.430916638,0.204141968,4.328743896,0.773503199,2.858017994,13.49246246,6.106803175,1.014331476,0.127711909,0.411419335,3.744725786,0.126399471,15.47188583,387.628669,2.93772161,0.242008808,0.142792469,2.48938112,0.189048104,0.324642989,67.54366572,1.882532632,0.253426524,103.946737,54.63289467
NOR,C33,3.493559516,1.490362368,1.368403951,0.128445248,29.81944813,12.10717547,0.825706788,27.57002925,0.047137318,0.587083023,8.012646173,77.28494953,1.334464651,0.299777336,2.975507265,30.54665053,19.87627502,0.223934237,1.348589648,0.306490129,0.892099454,1.317525788,0.769946216,1.323928946,2.228576266,58.38150685,0.556714643,0.279782162,0.759581516,0.210928406,0.062751921,11.17865288,1091.269824,5.244268881,0.185995525,2.448170878,1.754401237,0.035921481,0.043567735,21.57057424,2.921456457,9.366027565,11.42291474,33.24272003
NOR,D35,0.078231192,0.435596093,11.82214966,0.006998432,8.606369581,0.932994006,0.996476742,0.049221755,0.000185272,0.982981232,4.265139175,9.894667514,0.410850623,0.182979239,1.942089598,4.588530198,0.683587015,0.300687014,0.019698631,1.655384704,6.75622E-05,0,0.004473845,3.342987964,0.007014195,0.036607861,0.205837203,0.017063012,0.137621503,0.006337336,0.006685887,2.601473094,4800.445613,0.417193968,0.193277448,0.050912697,0.003740036,0.000171004,0.025418366,11.73566257,0.021236456,1.131782465,3.74423273,35.82157087
NOR,E36,0.002095874,0.000495037,0.002832297,9.25109E-05,0.006801766,0.001420433,0.00290956,0.013948521,2.82199E-05,0.000265385,0.006455738,0.007560665,0.001069174,0.003231527,0.004847545,0.014888904,0.00807739,0.000121991,0.000149711,0.000107779,0.00030671,0.000656393,0.000261961,0.0014176,0.001179105,0.028361012,0.000126737,0.000140491,7.66952E-05,0.000122452,1.61818E-05,0.004387192,779.4142051,0.002088175,6.18419E-05,0.001220498,0.000320207,2.21145E-05,1.92433E-05,0.037747604,0.001538118,0.000142435,0.012669088,0.031352099
NOR,E37-E39,0.004737112,0.003745426,0.037155263,0.000593235,0.129815179,0.029095671,0.034776554,0.011722788,4.35681E-05,0.000690459,0.040040063,0.052794399,0.015961572,0.003556022,0.035235062,0.257769153,0.064736618,0.000136083,0.000489255,0.00326505,0.000177209,0.000321566,0.001651689,0.013420564,0.001074276,0.032137056,0.00148133,0.001610308,0.000331598,0.00048549,0.000353474,0.051177594,1099.270495,0.003868248,0.001024903,0.001543083,0.000261957,0.401032699,4.58007E-05,0.365057993,0.00079645,0.000457502,0.321926735,4.009568531
NOR,F,3.186238687,0.425705398,0.398562382,0.040704643,5.166430277,1.225649844,0.279976479,15.29041511,0.030871533,0.270355283,3.094783632,7.168483569,0.623579702,6.149245438,0.791352332,2.739507778,5.134943986,0.133056514,0.153003469,0.063883852,0.341116983,0.733682977,0.208747614,0.887541937,1.278875223,29.33100497,0.061774156,0.026979347,0.072385558,0.127895592,0.014553785,3.618732858,48342.82294,2.288547204,0.057744924,1.316011624,0.342835159,0.021211507,0.018846385,6.953439133,1.715035313,0.772383842,5.291313378,39.99878245
NOR,G45,0.031639683,0.017341638,0.086725206,0.001076604,0.515544415,0.122641609,0.072216776,0.296695379,0.000635822,0.006693869,0.10456692,0.11750349,0.063381703,0.003318951,0.029557205,0.709760141,0.25189493,0.002735084,0.004309661,0.013593823,0.006400759,0.013582924,0.008370547,0.054129805,0.02494357,0.55918192,0.005369914,0.003442259,0.002340976,0.004041536,0.001545412,0.241965875,5004.055984,0.050591454,0.004556725,0.026586499,0.006318116,0.000613784,0.000382304,0.701171992,0.031850718,0.004539815,1.274560093,1.348124688
NOR,G46,0.093930477,0.091104247,0.776769004,0.01014386,4.177719628,0.764327091,0.931235458,0.518537558,0.001298559,0.015413397,0.714364908,0.977043374,0.654241017,0.009423359,0.548953788,5.783007506,2.199529555,0.009750273,0.011571672,0.085930086,0.002711324,0.426471969,0.109641483,0.397194401,0.036501999,0.505310049,0.060894725,0.032022181,0.007581948,0.012141075,0.009286861,1.295093616,11722.46266,0.103469225,0.027516973,0.030139436,0.003530108,0.001967546,0.000968516,6.920405202,0.018676755,0.052251217,8.277364921,7.508380803
NOR,G47,0.02576214,0.02295859,0.163993731,0.001484575,1.033596163,0.205527271,0.189286197,0.103643717,0.000318185,0.004756439,0.1264081,0.161099672,0.149444072,0.003112562,0.05484543,1.344491114,0.473575005,0.001967367,0.003101329,0.023935898,0.000673616,0.076854125,0.022957516,0.091835639,0.007759457,0.083124034,0.013417448,0.006335267,0.002143401,0.003314179,0.002568887,0.351062575,8107.675802,0.026304396,0.007574941,0.006873151,0.000667586,0.000531768,0.000216906,1.265639114,0.003878155,0.011359053,2.221046864,108.3020968
NOR,H49,2.921476636,2.108538685,12.77370435,0.027167774,3.261577241,1.851488129,1.681870651,2.71676491,0.046262121,0.861774116,25.25173936,21.79462326,6.58203848,0.462830681,1.593289547,29.76870375,7.16257332,0.213015292,0.061380583,1.43182983,0.004043125,3.78203E-05,0.072758444,7.363420653,1.362519521,0.512428007,0.532493333,0.042520468,0.514717118,0.028625914,0.00126688,18.80196357,6346.624192,8.02346353,0.320877661,0.156261003,4.32731009,0.012896176,0.035167044,75.92472424,0.228885059,0.114405424,11.77859147,471.8831176
NOR,H50,1.619304586,0.874513592,1.350226643,0.054939349,4.318467523,6.132403409,0.875608579,7.551385053,0.091542223,0.353800237,78.6228167,46.23969782,0.893840165,2.924628675,16.10662121,25.68630193,59.95569765,0.822547625,0.023379406,0.672876613,0.00794911,3.068052584,0.168984244,3.533986016,20.40660624,0.170418703,0.188346518,0.037252235,0.051043019,0.016110861,0.152882605,21.77806078,3558.595016,0.770160236,0.391292684,1.862511274,2.476964543,0.003373667,0.016378682,34.44595073,2.805240686,0.019451736,11.32083599,2966.042927
NOR,H51,0.005493116,0.876116127,5.316418453,0.105311374,11.46026096,4.268670386,0.607766893,2.041665892,1.033495087,0.599100782,9.186029493,3.59039526,1.210636939,0.168049724,5.736727764,17.55828275,20.8181445,0.439740496,0.031086733,1.494092132,0.020793312,0.35110701,0.348272223,24.54773891,6.335894383,2.097004387,0.805281494,0.09525752,0.25151057,0.298339933,0.094878887,7.911835254,1203.638577,1.953463956,0.846476348,0.295673672,0.495622324,0.01482567,0.039117101,64.44798016,0.087293256,0.672854634,87.02591808,80.4527697
NOR,H52,1.009612706,1.111215238,20.49331035,0.008008947,9.857532277,0.52073185,0.100510321,0.286034729,0.013711856,1.023758738,43.84902469,15.27541299,3.477094015,0.010620487,1.099183632,13.89798584,5.7477143,1.7323765,0.039107528,0.846403215,0.010847513,0.114021989,0.041767335,12.87034318,1.128220189,2.474050781,0.602722116,0.065610619,0.010787636,0.134753838,0.003194084,0.980989123,3664.182117,1.293702552,0.697004572,0.057218638,0.894649404,0.030178619,0.01630293,161.097918,0.083623337,0.13187946,0.657870306,113.4557912
NOR,H53,4.69742E-05,0.078470423,1.419209608,0.117706967,0.016985245,0.188147613,0.945629802,4.1294291,0.001137561,0.0014368,0.417660758,1.160556781,0.550822651,0.059254549,0.651408071,2.56459302,6.608248681,0.028165296,0.000938552,0.04212984,0.000128164,2.59623E-09,0.055692677,0.260832684,0.022621887,0.005050386,0.048717585,0.004318924,0.080459669,6.03822E-06,2.55754E-05,0.189614909,641.3045748,0.064191737,0.006510507,0.002155997,6.37548E-08,0.008049687,0.054659114,0.002482291,3.67465E-07,0.050056581,0.00424138,81.91072339
NOR,I,0.036304165,0.073077348,0.082864894,0.002403993,0.257792965,0.067736824,0.50159598,0.047054454,0.000879248,0.055494048,0.728901889,0.035324894,0.083017791,0.042312958,0.083713414,0.272221733,0.365658705,0.000344297,0.00559851,0.006931481,0.002124976,0.001336878,0.060862045,0.097573922,0.018624554,0.062389886,0.008008924,0.002877892,0.007640058,0.000897067,0.001014818,0.297032214,9958.979385,0.008224226,0.012062923,0.003943772,0.006353554,0.000818735,0.00189108,0.26694786,0.003173817,0.029337105,0.452574277,5.837065869
